date,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,facial_coverings,vaccination_policy,stringency_index,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
2022-03-01,1330.0,732285.0,24437.0,218.0,127855.0,2408.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,79794.0,209.0,568119.0,303541.0,3558022.0,138576.0,187435130.0,248291440.0,3838.0,54322571.0,7590.0,53340481.0,11428.0,107663052.0
2022-03-02,1249.0,733534.0,23840.0,153.0,128008.0,2329.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,57697.0,186.0,569768.0,300135.0,3558022.0,138762.0,188004898.0,248591575.0,5278.0,54327849.0,12815.0,53353296.0,18093.0,107681145.0
2022-03-03,1037.0,734571.0,23175.0,100.0,128108.0,2231.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,60225.0,180.0,571248.0,286394.0,3558022.0,138942.0,188576146.0,248877969.0,2798.0,54330647.0,6206.0,53359502.0,9004.0,107690149.0
2022-03-04,1012.0,735583.0,22643.0,104.0,128212.0,2153.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,57789.0,181.0,572604.0,287244.0,3558022.0,139123.0,189148750.0,249165213.0,3218.0,54333865.0,8377.0,53367879.0,11595.0,107701744.0
2022-03-05,542.0,736125.0,22196.0,55.0,128267.0,2075.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,53678.0,120.0,573476.0,252789.0,3558022.0,139243.0,189722226.0,249418002.0,3069.0,54336934.0,7114.0,53374993.0,10183.0,107711927.0
2022-03-06,256.0,736381.0,22253.0,28.0,128295.0,2079.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,45328.0,32.0,573639.0,86068.0,3558022.0,139275.0,190295865.0,249504070.0,516.0,54337450.0,1017.0,53376010.0,1533.0,107713460.0
2022-03-07,1274.0,737655.0,22208.0,153.0,128448.0,2089.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,14496.0,176.0,574749.0,415245.0,3558022.0,139451.0,190870614.0,249919315.0,2279.0,54339729.0,3826.0,53379836.0,6105.0,107719565.0
2022-03-08,1312.0,738967.0,21899.0,125.0,128573.0,2036.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,93050.0,167.0,576142.0,327329.0,3558022.0,139618.0,191446756.0,250246644.0,2089.0,54341818.0,4315.0,53384151.0,6404.0,107725969.0
2022-03-09,1147.0,740114.0,21509.0,120.0,128693.0,1962.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,69190.0,155.0,577508.0,331960.0,3558022.0,139773.0,192024264.0,250578604.0,3546.0,54345364.0,8719.0,53392870.0,12265.0,107738234.0
2022-03-10,1122.0,741236.0,21287.0,121.0,128814.0,1928.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,74818.0,107.0,578723.0,322384.0,3558022.0,139880.0,192602987.0,250900988.0,1783.0,54347147.0,4142.0,53397012.0,5925.0,107744159.0
2022-03-11,1099.0,742335.0,21024.0,119.0,128933.0,1875.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,72399.0,149.0,579930.0,337644.0,3558022.0,140029.0,193182917.0,251238632.0,2404.0,54349551.0,5413.0,53402425.0,7817.0,107751976.0
2022-03-12,577.0,742912.0,20860.0,57.0,128990.0,1857.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,72443.0,51.0,580578.0,287675.0,3558022.0,140080.0,193763495.0,251526307.0,2662.0,54352213.0,5492.0,53407917.0,8154.0,107760130.0
2022-03-13,285.0,743197.0,20917.0,27.0,129017.0,1855.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,60422.0,29.0,580769.0,92220.0,3558022.0,140109.0,194344264.0,251618527.0,390.0,54352603.0,595.0,53408512.0,985.0,107761115.0
2022-03-14,1318.0,744515.0,20925.0,118.0,129135.0,1826.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,18853.0,185.0,581897.0,494821.0,3558022.0,140294.0,194926161.0,252113348.0,1537.0,54354140.0,2800.0,53411312.0,4337.0,107765452.0
2022-03-15,1553.0,746068.0,20919.0,141.0,129276.0,1783.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,116618.0,146.0,583270.0,390965.0,3558022.0,140440.0,195509431.0,252504313.0,1718.0,54355858.0,4802.0,53416114.0,6520.0,107771972.0
2022-03-16,1313.0,747381.0,20757.0,97.0,129373.0,1728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,108832.0,173.0,584548.0,400102.0,3558022.0,140613.0,196093979.0,252904415.0,3013.0,54358871.0,6127.0,53422241.0,9140.0,107781112.0
2022-03-17,1164.0,748545.0,20609.0,100.0,129473.0,1695.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,101747.0,116.0,585730.0,387192.0,3558022.0,140729.0,196679709.0,253291607.0,1444.0,54360315.0,2787.0,53425028.0,4231.0,107785343.0
2022-03-18,1182.0,749727.0,20519.0,118.0,129591.0,1674.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,97579.0,112.0,586852.0,393570.0,3558022.0,140841.0,197266561.0,253685177.0,2263.0,54362578.0,4084.0,53429112.0,6347.0,107791690.0
2022-03-19,620.0,750347.0,20440.0,51.0,129642.0,1644.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,98104.0,62.0,587475.0,324968.0,3558022.0,140903.0,197854036.0,254010145.0,2288.0,54364866.0,4133.0,53433245.0,6421.0,107798111.0
2022-03-20,323.0,750670.0,20566.0,30.0,129672.0,1642.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,81283.0,30.0,587639.0,103840.0,3558022.0,140933.0,198441675.0,254113985.0,298.0,54365164.0,524.0,53433769.0,822.0,107798933.0
2022-03-21,1401.0,752071.0,20706.0,124.0,129796.0,1632.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,24179.0,152.0,588719.0,643096.0,3558022.0,141085.0,199030394.0,254757081.0,1387.0,54366551.0,2141.0,53435910.0,3528.0,107802461.0
2022-03-22,1562.0,753633.0,20742.0,147.0,129943.0,1604.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,180777.0,133.0,590037.0,502474.0,3558022.0,141218.0,199620431.0,255259555.0,1496.0,54368047.0,2568.0,53438478.0,4064.0,107806525.0
2022-03-23,1373.0,755006.0,20653.0,109.0,130052.0,1564.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,145560.0,101.0,591389.0,522868.0,3558022.0,141319.0,200211820.0,255782423.0,2667.0,54370714.0,5173.0,53443651.0,7840.0,107814365.0
2022-03-24,1338.0,756344.0,20654.0,101.0,130153.0,1523.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,148635.0,124.0,592602.0,497317.0,3558022.0,141443.0,200804422.0,256279740.0,1396.0,54372110.0,2236.0,53445887.0,3632.0,107817997.0
2022-03-25,1488.0,757832.0,20616.0,117.0,130270.0,1489.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,143571.0,121.0,593988.0,499214.0,3558022.0,141564.0,201398410.0,256778954.0,2076.0,54374186.0,3654.0,53449541.0,5730.0,107823727.0
2022-03-26,619.0,758451.0,20532.0,54.0,130324.0,1481.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,139517.0,67.0,594630.0,395441.0,3558022.0,141631.0,201993040.0,257174395.0,2223.0,54376409.0,3860.0,53453401.0,6083.0,107829810.0
2022-03-27,292.0,758743.0,20606.0,32.0,130356.0,1486.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,110174.0,41.0,594814.0,114611.0,3558022.0,141672.0,202587854.0,257289006.0,359.0,54376768.0,509.0,53453910.0,868.0,107830678.0
2022-03-28,1694.0,760437.0,21073.0,174.0,130530.0,1533.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,29455.0,149.0,595854.0,742799.0,3558022.0,141821.0,203183708.0,258031805.0,1458.0,54378226.0,2098.0,53456008.0,3556.0,107834234.0
2022-03-29,1892.0,762329.0,21300.0,154.0,130684.0,1538.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,217480.0,164.0,597352.0,581151.0,3558022.0,141985.0,203781060.0,258612956.0,1449.0,54379675.0,2079.0,53458087.0,3528.0,107837762.0
2022-03-30,1892.0,764221.0,21688.0,152.0,130836.0,1546.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,169024.0,149.0,598673.0,571730.0,3558022.0,142134.0,204379733.0,259184686.0,2844.0,54382519.0,4632.0,53462719.0,7476.0,107845238.0
2022-03-31,1763.0,765984.0,21922.0,160.0,130996.0,1551.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,169311.0,139.0,600034.0,505634.0,3558022.0,142273.0,204979767.0,259690320.0,1607.0,54384126.0,2523.0,53465242.0,4130.0,107849368.0
2022-04-01,1682.0,767666.0,22066.0,148.0,131144.0,1537.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,148629.0,134.0,601418.0,462678.0,3558022.0,142407.0,205581185.0,260152998.0,2656.0,54386782.0,2949.0,53468191.0,5605.0,107854973.0
2022-04-02,969.0,768635.0,22113.0,77.0,131221.0,1523.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,132114.0,68.0,602269.0,363255.0,3558022.0,142475.0,206183454.0,260516253.0,1519.0,54388301.0,1991.0,53470182.0,3510.0,107858483.0
2022-04-03,347.0,768982.0,22251.0,37.0,131258.0,1539.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,102266.0,31.0,602444.0,105957.0,3558022.0,142506.0,206785898.0,260622210.0,287.0,54388588.0,349.0,53470531.0,636.0,107859119.0
2022-04-04,2021.0,771003.0,22835.0,177.0,131435.0,1541.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,27648.0,149.0,603702.0,674424.0,3558022.0,142655.0,207389600.0,261296634.0,1816.0,54390404.0,1857.0,53472388.0,3673.0,107862792.0
2022-04-05,2052.0,773055.0,23010.0,199.0,131634.0,1552.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,203021.0,129.0,605372.0,524684.0,3558022.0,142784.0,207994972.0,261821318.0,1752.0,54392156.0,1975.0,53474363.0,3727.0,107866519.0
2022-04-06,1948.0,775003.0,23014.0,164.0,131798.0,1561.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,161950.0,128.0,607194.0,528641.0,3558022.0,142912.0,208602166.0,262349959.0,2142.0,54394298.0,2912.0,53477275.0,5054.0,107871573.0
2022-04-07,1760.0,776763.0,23272.0,135.0,131933.0,1572.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,158792.0,105.0,608546.0,488308.0,3558022.0,143017.0,209210712.0,262838267.0,1529.0,54395827.0,1910.0,53479185.0,3439.0,107875012.0
2022-04-08,1903.0,778666.0,23404.0,160.0,132093.0,1554.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,148768.0,139.0,610159.0,466261.0,3558022.0,143156.0,209820871.0,263304528.0,2063.0,54397890.0,2545.0,53481730.0,4608.0,107879620.0
2022-04-09,1103.0,779769.0,23474.0,69.0,132162.0,1543.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,141690.0,87.0,611100.0,362855.0,3558022.0,143243.0,210431971.0,263667383.0,1361.0,54399251.0,1887.0,53483617.0,3248.0,107882868.0
2022-04-10,401.0,780170.0,23626.0,47.0,132209.0,1562.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,107654.0,45.0,611319.0,99530.0,3558022.0,143288.0,211043290.0,263766913.0,285.0,54399536.0,389.0,53484006.0,674.0,107883542.0
2022-04-11,2099.0,782269.0,24205.0,171.0,132380.0,1589.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,25492.0,178.0,612633.0,615052.0,3558022.0,143466.0,211655923.0,264381965.0,1271.0,54400807.0,1604.0,53485610.0,2875.0,107886417.0
2022-04-12,2619.0,784888.0,24693.0,269.0,132649.0,1644.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,190762.0,159.0,614551.0,467762.0,3558022.0,143625.0,212270474.0,264849727.0,1661.0,54402468.0,1890.0,53487500.0,3551.0,107889968.0
2022-04-13,2069.0,786957.0,24778.0,179.0,132828.0,1650.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,146426.0,152.0,616385.0,457898.0,3558022.0,143777.0,212886859.0,265307625.0,1934.0,54404402.0,2639.0,53490139.0,4573.0,107894541.0
2022-04-14,1836.0,788793.0,24828.0,189.0,133017.0,1648.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,137342.0,133.0,618020.0,415642.0,3558022.0,143910.0,213504879.0,265723267.0,1481.0,54405883.0,1814.0,53491953.0,3295.0,107897836.0
2022-04-15,1953.0,790746.0,24909.0,209.0,133226.0,1652.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,125394.0,151.0,619696.0,382949.0,3558022.0,144061.0,214124575.0,266106216.0,1846.0,54407729.0,2214.0,53494167.0,4060.0,107901896.0
2022-04-16,885.0,791631.0,24894.0,63.0,133289.0,1630.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,111583.0,61.0,620535.0,308201.0,3558022.0,144122.0,214745110.0,266414417.0,1040.0,54408769.0,1245.0,53495412.0,2285.0,107904181.0
2022-04-17,315.0,791946.0,24922.0,38.0,133327.0,1636.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,86650.0,35.0,620786.0,80996.0,3558022.0,144157.0,215365896.0,266495413.0,190.0,54408959.0,208.0,53495620.0,398.0,107904579.0
2022-04-18,341.0,792287.0,24990.0,34.0,133361.0,1635.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,19810.0,48.0,621002.0,110647.0,3558022.0,144205.0,215986898.0,266606060.0,181.0,54409140.0,324.0,53495944.0,505.0,107905084.0
2022-04-19,2195.0,794482.0,25277.0,203.0,133564.0,1681.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,25465.0,182.0,622698.0,508497.0,3558022.0,144387.0,216609596.0,267114557.0,1516.0,54410656.0,1840.0,53497784.0,3356.0,107908440.0
2022-04-20,2537.0,797019.0,25179.0,261.0,133825.0,1677.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,155711.0,227.0,625022.0,349951.0,3558022.0,144614.0,217234618.0,267464508.0,1973.0,54412629.0,2550.0,53500334.0,4523.0,107912963.0
2022-04-21,1842.0,798861.0,25018.0,181.0,134006.0,1684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,104007.0,185.0,626816.0,317139.0,3558022.0,144799.0,217861434.0,267781647.0,1497.0,54414126.0,1804.0,53502138.0,3301.0,107916264.0
2022-04-22,1829.0,800690.0,24883.0,153.0,134159.0,1645.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,88389.0,146.0,628608.0,313093.0,3558022.0,144945.0,218490042.0,268094740.0,1852.0,54415978.0,2366.0,53504504.0,4218.0,107920482.0
2022-04-23,916.0,801606.0,24840.0,69.0,134228.0,1636.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,80571.0,75.0,629485.0,256572.0,3558022.0,145020.0,219119527.0,268351312.0,1143.0,54417121.0,1454.0,53505958.0,2597.0,107923079.0
2022-04-24,372.0,801978.0,24888.0,35.0,134263.0,1640.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,58954.0,40.0,629768.0,76534.0,3558022.0,145060.0,219749295.0,268427846.0,249.0,54417370.0,310.0,53506268.0,559.0,107923638.0
2022-04-25,1835.0,803813.0,24980.0,198.0,134461.0,1659.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,13984.0,197.0,631303.0,382604.0,3558022.0,145257.0,220380598.0,268810450.0,1291.0,54418661.0,1596.0,53507864.0,2887.0,107926525.0
2022-04-26,1932.0,805745.0,24703.0,202.0,134663.0,1667.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,97498.0,170.0,633262.0,281809.0,3558022.0,145427.0,221013860.0,269092259.0,1609.0,54420270.0,1946.0,53509810.0,3555.0,107930080.0
2022-04-27,1580.0,807325.0,24431.0,168.0,134831.0,1658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,67711.0,152.0,634936.0,262593.0,3558022.0,145579.0,221648796.0,269354852.0,1950.0,54422220.0,2257.0,53512067.0,4207.0,107934287.0
2022-04-28,1403.0,808728.0,24130.0,155.0,134986.0,1629.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,59760.0,132.0,636491.0,234981.0,3558022.0,145711.0,222285287.0,269589833.0,1551.0,54423771.0,1809.0,53513876.0,3360.0,107937647.0
2022-04-29,1326.0,810054.0,23579.0,141.0,135127.0,1591.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,52919.0,158.0,638182.0,235219.0,3558022.0,145869.0,222923469.0,269825052.0,1990.0,54425761.0,2853.0,53516729.0,4843.0,107942490.0
2022-04-30,558.0,810612.0,23302.0,45.0,135172.0,1562.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,49482.0,61.0,638905.0,195136.0,3558022.0,145930.0,223562374.0,270020188.0,1206.0,54426967.0,1324.0,53518053.0,2530.0,107945020.0
2022-05-01,208.0,810820.0,23327.0,19.0,135191.0,1557.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,36726.0,32.0,639061.0,55680.0,3558022.0,145962.0,224201435.0,270075868.0,216.0,54427183.0,222.0,53518275.0,438.0,107945458.0
2022-05-02,1442.0,812262.0,23211.0,139.0,135330.0,1511.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,8737.0,180.0,640425.0,316863.0,3558022.0,146142.0,224841860.0,270392731.0,1477.0,54428660.0,1898.0,53520173.0,3375.0,107948833.0
2022-05-03,1463.0,813725.0,22849.0,142.0,135472.0,1498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,67017.0,120.0,642084.0,235697.0,3558022.0,146262.0,225483944.0,270628428.0,1842.0,54430502.0,2050.0,53522223.0,3892.0,107952725.0
2022-05-04,991.0,814716.0,22319.0,98.0,135570.0,1465.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,47925.0,114.0,643460.0,226095.0,3558022.0,146376.0,226127404.0,270854523.0,1867.0,54432369.0,2238.0,53524461.0,4105.0,107956830.0
2022-05-05,1116.0,815832.0,21880.0,117.0,135687.0,1447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,44225.0,122.0,644866.0,202928.0,3558022.0,146498.0,226772270.0,271057451.0,1731.0,54434100.0,1805.0,53526266.0,3536.0,107960366.0
2022-05-06,939.0,816771.0,21277.0,102.0,135789.0,1408.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,40224.0,110.0,645611.0,203052.0,3558022.0,146608.0,227417881.0,271260503.0,2167.0,54436267.0,2297.0,53528563.0,4464.0,107964830.0
2022-05-07,1225.0,817996.0,20963.0,116.0,135905.0,1397.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,37958.0,62.0,647071.0,177150.0,3558022.0,146670.0,228064952.0,271437653.0,1196.0,54437463.0,1241.0,53529804.0,2437.0,107967267.0
2022-05-08,193.0,818189.0,20939.0,24.0,135929.0,1403.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,29324.0,54.0,647235.0,55065.0,3558022.0,146724.0,228712187.0,271492718.0,263.0,54437726.0,285.0,53530089.0,548.0,107967815.0
2022-05-09,1029.0,819218.0,20835.0,115.0,136044.0,1380.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,7354.0,132.0,648234.0,299562.0,3558022.0,146856.0,229360421.0,271792280.0,1300.0,54439026.0,1379.0,53531468.0,2679.0,107970494.0
2022-05-10,1167.0,820385.0,20499.0,141.0,136185.0,1364.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,56449.0,123.0,649583.0,224193.0,3558022.0,146979.0,230010004.0,272016473.0,1727.0,54440753.0,1973.0,53533441.0,3700.0,107974194.0
2022-05-11,993.0,821378.0,20152.0,94.0,136279.0,1329.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,40299.0,96.0,650824.0,211266.0,3558022.0,147075.0,230660828.0,272227739.0,1975.0,54442728.0,2246.0,53535687.0,4221.0,107978415.0
2022-05-12,830.0,822208.0,19762.0,91.0,136370.0,1292.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,36047.0,84.0,651942.0,190883.0,3558022.0,147159.0,231312770.0,272418622.0,1556.0,54444284.0,1713.0,53537400.0,3269.0,107981684.0
2022-05-13,756.0,822964.0,19272.0,77.0,136447.0,1233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,32773.0,98.0,653050.0,193587.0,3558022.0,147257.0,231965820.0,272612209.0,1957.0,54446241.0,2027.0,53539427.0,3984.0,107985668.0
2022-05-14,387.0,823351.0,18901.0,42.0,136489.0,1213.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,30459.0,74.0,653734.0,163720.0,3558022.0,147331.0,232619554.0,272775929.0,1143.0,54447384.0,1169.0,53540596.0,2312.0,107987980.0
2022-05-15,145.0,823496.0,18935.0,13.0,136502.0,1214.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,22844.0,21.0,653827.0,274882.0,3558022.0,147352.0,233273381.0,272775929.0,280.0,54447664.0,279.0,53540875.0,559.0,107988539.0
2022-05-16,900.0,824396.0,18742.0,94.0,136596.0,1199.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,5936.0,126.0,654775.0,203423.0,3558022.0,147478.0,233928156.0,272775929.0,1178.0,54448842.0,1206.0,53542081.0,2384.0,107990923.0
2022-05-17,883.0,825279.0,18290.0,106.0,136702.0,1173.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,23.15,43624.0,90.0,655984.0,187247.0,3558022.0,147568.0,234584140.0,272775929.0,1568.0,54450410.0,1622.0,53543703.0,3190.0,107994113.0
